"America_1961_JFK" "America_1963_MLK" "America_1964_Reagan" "America_1968_MLK" "England_1940_Churchill" "England_1940_Churchill_1" "England_1946_Churchill" "Japan_1941_Hirohito" "Japan_1945_Hirohito" "Russia_1991_Yeltsin" "Russia_1992_Yeltsin" "Singapore_1977_LKY" "Singapore_1987_LKY" "Singapore_1994_LKY" "Yugoslavia_1988_Milosevic" "Yugoslavia_1989_Milosevic"
"being" 0 0 0.0212901852246115 0.0882807327300817 0.157133878064111 0 0.144062564313645 0.189035916824197 0.458715596330275 0.239234449760766 0 0.107181136120043 0 0.140056022408964 0.0613873542050338 0.271886895051659
"down" 0 0.225988700564972 0.191611667021503 0.331052747737806 0.0314267756128221 0 0.0411607326610414 0 0.152905198776758 0 0 0 0 0 0 0
"going" 0 0 0.14903129657228 0.375193114102847 0.0628535512256442 0 0.0205803663305207 0 0 0 0 0.321543408360129 0 0 0 0
"live" 0 0.225988700564972 0.0638705556738344 0.154491282277643 0 0 0 0 0 0 0 0 0 0 0.552486187845304 0.489396411092985
"some" 0 0 0.0851607408984458 0.264842198190245 0.157133878064111 0 0.144062564313645 0 0 0 0 0.107181136120043 0 0.140056022408964 0 0
"also" 0 0 0.0638705556738344 0.0220701831825204 0.0628535512256442 0.14265335235378 0.123482197983124 0.189035916824197 0.152905198776758 0 0.224592925322852 0 0 0 0.0613873542050338 0.489396411092985
"into" 0.0741289844329133 0.338983050847458 0.0425803704492229 0.110350915912602 0.251414204902577 0 0.0411607326610414 0 0 0 0.0561482313307131 0.107181136120043 0 0.280112044817927 0.122774708410068 0.108754758020663
"am" 0 0.112994350282486 0 0.0662105495475612 0.0314267756128221 0.14265335235378 0.123482197983124 0 0 0 0.224592925322852 0.107181136120043 0.45004500450045 0.280112044817927 0.0613873542050338 0.108754758020663
"empire" 0 0 0 0.0220701831825204 0.0628535512256442 0.285306704707561 0.102901831652603 2.07939508506616 0.458715596330275 0 0 0.107181136120043 0 0 0 0.108754758020663
"force" 0 0.225988700564972 0.0425803704492229 0.0441403663650408 0.345694531741043 0 0.123482197983124 0 0 0.478468899521531 0 0 0 0 0.122774708410068 0
"life" 0.22238695329874 0.112994350282486 0.170321481796892 0.0662105495475612 0.0314267756128221 0 0.061741098991562 0 0 0 0.112296462661426 0 0 0.420168067226891 0.0613873542050338 0.108754758020663
"like" 0 0 0.14903129657228 0.220701831825204 0.125707102451288 0 0 0 0 0 0 0.107181136120043 0.09000900090009 0.280112044817927 0 0.108754758020663
"russia" 0 0 0 0.0441403663650408 0 0 0.123482197983124 0 0 1.43540669856459 0.72992700729927 0 0 0 0 0
"such" 0 0 0.127741111347669 0 0.0942803268384664 0.14265335235378 0.0823214653220827 0.189035916824197 0.152905198776758 0.239234449760766 0.112296462661426 0 0.09000900090009 0 0.122774708410068 0.271886895051659
"take" 0.0741289844329133 0 0.0638705556738344 0.132421099095122 0.0628535512256442 0.14265335235378 0.0205803663305207 0.189035916824197 0 0.239234449760766 0.168444693992139 0.428724544480171 0.09000900090009 0.140056022408964 0.122774708410068 0
"then" 0 0 0.127741111347669 0.154491282277643 0.0314267756128221 0.14265335235378 0.061741098991562 0 0 0 0 0.107181136120043 0.36003600360036 0.140056022408964 0.0613873542050338 0.108754758020663
"two" 0.0741289844329133 0 0.14903129657228 0 0.0942803268384664 0 0.144062564313645 0.189035916824197 0 0 0.0561482313307131 0 0.27002700270027 0.420168067226891 0 0.0543773790103317
"your" 0.22238695329874 0 0.106450926123057 0.286912381372765 0 0 0.0205803663305207 0 0.305810397553517 0 0.0561482313307131 0.214362272240086 0 0 0 0
"around" 0.148257968865827 0 0 0.419333480467888 0.0314267756128221 0 0.061741098991562 0 0 0 0 0.107181136120043 0 0 0 0
"could" 0 0 0.0638705556738344 0.132421099095122 0.125707102451288 0 0.0411607326610414 0 0 0 0.168444693992139 0.107181136120043 0.18001800180018 0.280112044817927 0 0.163132137030995
"good" 0.22238695329874 0 0.0425803704492229 0.0882807327300817 0.0942803268384664 0 0.0823214653220827 0 0.305810397553517 0 0 0.107181136120043 0 0.560224089635854 0.184162062615101 0
"together" 0.148257968865827 0.677966101694915 0 0.154491282277643 0.0628535512256442 0.14265335235378 0.102901831652603 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0.0543773790103317
"cannot" 0.296515937731653 0 0.0425803704492229 0.0220701831825204 0.0314267756128221 0 0.164642930644165 0 0.152905198776758 0 0 0.107181136120043 0.09000900090009 0 0.122774708410068 0.217509516041327
"right" 0.0741289844329133 0.112994350282486 0.127741111347669 0.220701831825204 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0.321543408360129 0.09000900090009 0 0 0
"security" 0 0 0.170321481796892 0 0.0314267756128221 0 0.0823214653220827 0 0.152905198776758 0 0.505334081976418 0 0.18001800180018 0 0 0
"american" 0 0.338983050847458 0.106450926123057 0.0441403663650408 0 0 0.246964395966248 0.189035916824197 0 0 0 0.107181136120043 0 0 0 0
"first" 0.296515937731653 0 0 0.154491282277643 0.0942803268384664 0 0.0205803663305207 0 0 0 0.112296462661426 0.428724544480171 0.18001800180018 0 0 0.0543773790103317
"free" 0.370644922164566 0.564971751412429 0.0851607408984458 0.0220701831825204 0.0628535512256442 0 0.061741098991562 0 0 0 0.112296462661426 0.107181136120043 0 0 0.0613873542050338 0
"god" 0.22238695329874 0.338983050847458 0.0212901852246115 0.308982564555286 0.0314267756128221 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0 0
"most" 0 0 0.106450926123057 0.0220701831825204 0 0.285306704707561 0.0411607326610414 0 0.305810397553517 0.239234449760766 0.280741156653565 0.214362272240086 0 0.140056022408964 0.122774708410068 0.0543773790103317
"teh" 0 0 0 0 0 0 0 0 0 0 0 0 2.16021602160216 0 0 0
"without" 0 0 0.127741111347669 0 0.157133878064111 0.14265335235378 0.102901831652603 0 0 0 0.0561482313307131 0 0 0.280112044817927 0.0613873542050338 0.163132137030995
"work" 0.0741289844329133 0.112994350282486 0.106450926123057 0.0220701831825204 0.0628535512256442 0 0.144062564313645 0 0.152905198776758 0 0.168444693992139 0 0 0 0.122774708410068 0.0543773790103317
"between" 0 0 0.127741111347669 0.0441403663650408 0.0628535512256442 0 0.205803663305207 0 0 0 0 0 0 0 0 0.163132137030995
"both" 0.741289844329133 0 0 0 0.0314267756128221 0.14265335235378 0.102901831652603 0.189035916824197 0 0 0 0 0.09000900090009 0 0.245549416820135 0
"get" 0 0 0.14903129657228 0.242772015007725 0 0 0 0 0 0 0 0 0 0.700280112044818 0 0
"stop" 0 0 0.0425803704492229 0.419333480467888 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0.0543773790103317
"back" 0.148257968865827 0.112994350282486 0.106450926123057 0.0441403663650408 0.219987429289755 0 0 0 0 0 0 0.107181136120043 0 0.280112044817927 0 0.108754758020663
"him" 0 0 0.127741111347669 0.110350915912602 0 0.14265335235378 0 0 0 0.239234449760766 0 0.321543408360129 0.45004500450045 0.140056022408964 0 0
"history" 0.148257968865827 0.225988700564972 0.106450926123057 0.0882807327300817 0.0628535512256442 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0.122774708410068 0.163132137030995
"national" 0.0741289844329133 0 0.0638705556738344 0.0220701831825204 0 0 0.0205803663305207 0.189035916824197 0 0 0 0 0.27002700270027 0 0 0.65252854812398
"need" 0.0741289844329133 0 0.0638705556738344 0.176561465460163 0.0314267756128221 0.14265335235378 0.0411607326610414 0 0 0 0.0561482313307131 0.107181136120043 0 0 0.122774708410068 0.108754758020663
"under" 0.0741289844329133 0 0.14903129657228 0.0220701831825204 0.0942803268384664 0 0.0823214653220827 0 0 0 0.224592925322852 0 0.09000900090009 0 0 0.0543773790103317
"want" 0 0 0.0851607408984458 0.264842198190245 0 0 0 0 0 0 0.0561482313307131 0.321543408360129 0 0.140056022408964 0.0613873542050338 0
"way" 0 0 0.0851607408984458 0.0662105495475612 0.0942803268384664 0 0.0205803663305207 0 0.152905198776758 0 0.168444693992139 0 0.09000900090009 0.140056022408964 0.122774708410068 0.163132137030995
"where" 0.148257968865827 0.112994350282486 0.0851607408984458 0.154491282277643 0.0314267756128221 0 0.0411607326610414 0 0 0 0.0561482313307131 0.214362272240086 0 0 0 0.108754758020663
"always" 0.296515937731653 0 0.0425803704492229 0.110350915912602 0.0628535512256442 0 0.0205803663305207 0.189035916824197 0.152905198776758 0 0 0 0 0 0.245549416820135 0.0543773790103317
"far" 0.148257968865827 0 0.0212901852246115 0 0.157133878064111 0 0.164642930644165 0.378071833648393 0.152905198776758 0 0 0 0 0 0.122774708410068 0
"help" 0.296515937731653 0 0.0851607408984458 0.154491282277643 0.0314267756128221 0 0.0411607326610414 0 0 0 0 0.214362272240086 0.09000900090009 0 0 0
"human" 0.22238695329874 0 0.0425803704492229 0.0662105495475612 0 0.14265335235378 0.102901831652603 0 0.152905198776758 0 0.336889387984278 0 0 0 0 0
"made" 0 0.225988700564972 0.0212901852246115 0 0.157133878064111 0.14265335235378 0.102901831652603 0 0 0 0 0.214362272240086 0.09000900090009 0 0 0.217509516041327
"program" 0 0 0.425803704492229 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"state" 0.0741289844329133 0.338983050847458 0.0638705556738344 0.0441403663650408 0.0314267756128221 0 0.061741098991562 0 0.458715596330275 0 0.0561482313307131 0 0 0 0 0.217509516041327
"still" 0.0741289844329133 0.451977401129944 0.0638705556738344 0.0441403663650408 0.0942803268384664 0 0.123482197983124 0.189035916824197 0 0 0 0 0 0 0 0.0543773790103317
"strength" 0.0741289844329133 0 0.0212901852246115 0 0.219987429289755 0.285306704707561 0.144062564313645 0.189035916824197 0.152905198776758 0 0 0.107181136120043 0 0 0 0
"yugoslavia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.798035604665439 0.435019032082654
"after" 0 0 0.0212901852246115 0.0882807327300817 0.0314267756128221 0 0.102901831652603 0 0.152905198776758 0 0.112296462661426 0.107181136120043 0.09000900090009 0.140056022408964 0.0613873542050338 0.108754758020663
"air" 0 0 0 0.0441403663650408 0.377121307353866 0.285306704707561 0.0823214653220827 0 0 0 0 0 0 0 0 0
"children" 0 0.338983050847458 0.127741111347669 0.154491282277643 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"days" 0.148257968865827 0 0.0212901852246115 0.110350915912602 0.157133878064111 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0.122774708410068 0.108754758020663
"dollars" 0 0 0.383223334043006 0.0220701831825204 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"each" 0.0741289844329133 0 0.127741111347669 0.0220701831825204 0.0314267756128221 0 0.123482197983124 0 0 0 0 0.107181136120043 0.09000900090009 0 0.0613873542050338 0.108754758020663
"find" 0.148257968865827 0 0.14903129657228 0 0.0314267756128221 0 0.0823214653220827 0 0 0 0.0561482313307131 0.214362272240086 0 0.280112044817927 0 0.0543773790103317
"got" 0 0 0.0425803704492229 0.353122930920327 0.0314267756128221 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"her" 0 0 0.127741111347669 0.0220701831825204 0 0 0.144062564313645 0 0.152905198776758 0 0 0 0.45004500450045 0 0 0
"peoples" 0 0 0 0.0220701831825204 0 0 0.0823214653220827 0 0 0.239234449760766 0 0 0 0 0.552486187845304 0.271886895051659
"themselves" 0.148257968865827 0 0.0212901852246115 0.0662105495475612 0.125707102451288 0 0.0205803663305207 0 0 0 0.0561482313307131 0.107181136120043 0 0.140056022408964 0 0.32626427406199
"again" 0.0741289844329133 0.225988700564972 0.0212901852246115 0.0662105495475612 0.0942803268384664 0.14265335235378 0.102901831652603 0 0 0 0 0.107181136120043 0 0 0 0.108754758020663
"army" 0 0 0 0 0.502828409805154 0 0 0.189035916824197 0 0 0 0 0 0 0.0613873542050338 0.0543773790103317
"end" 0.0741289844329133 0.112994350282486 0.0851607408984458 0.0441403663650408 0.0628535512256442 0.14265335235378 0.061741098991562 0 0 0 0.112296462661426 0 0.09000900090009 0.140056022408964 0.0613873542050338 0
"house" 0.0741289844329133 0 0 0 0.251414204902577 0.855920114122682 0.0411607326610414 0 0 0 0.0561482313307131 0.107181136120043 0 0 0 0
"told" 0 0 0.234192037470726 0 0.0942803268384664 0 0.0205803663305207 0 0 0 0 0 0.27002700270027 0.140056022408964 0 0
"unity" 0 0 0 0.0441403663650408 0 0.14265335235378 0.0411607326610414 0 0 0.478468899521531 0 0 0 0 0.184162062615101 0.489396411092985
"ago" 0.0741289844329133 0.112994350282486 0.106450926123057 0.0220701831825204 0.125707102451288 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0.140056022408964 0.0613873542050338 0.108754758020663
"battle" 0.0741289844329133 0 0 0 0.0942803268384664 0.14265335235378 0 0 0.152905198776758 0 0 0 0 0 0.306936771025169 0.380641653072322
"better" 0 0 0.106450926123057 0.0441403663650408 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0 0 0.420168067226891 0.184162062615101 0.163132137030995
"few" 0.148257968865827 0 0.0638705556738344 0.0441403663650408 0.0942803268384664 0 0.0411607326610414 0 0 0 0.0561482313307131 0.214362272240086 0 0.140056022408964 0.0613873542050338 0.0543773790103317
"give" 0.0741289844329133 0 0.0638705556738344 0.0220701831825204 0.125707102451288 0.14265335235378 0.102901831652603 0 0 0.478468899521531 0 0 0.09000900090009 0 0 0
"hope" 0.296515937731653 0.338983050847458 0.0212901852246115 0 0.0314267756128221 0.570613409415121 0.0205803663305207 0.189035916824197 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0.0543773790103317
"mr" 0 0 0.0212901852246115 0 0 0.14265335235378 0.061741098991562 0 0 0 0.168444693992139 0 0.72007200720072 0.280112044817927 0 0
"possible" 0 0 0 0.0662105495475612 0.0942803268384664 0.14265335235378 0.0205803663305207 0 0 0 0.112296462661426 0 0 0.420168067226891 0.122774708410068 0.163132137030995
"president" 0 0 0.127741111347669 0.0662105495475612 0.0314267756128221 0 0.061741098991562 0 0 0.717703349282297 0.112296462661426 0 0 0 0 0
"social" 0 0 0.127741111347669 0 0 0 0 0 0 0 0.0561482313307131 0 0 0.280112044817927 0.122774708410068 0.380641653072322
"struggle" 0.148257968865827 0.225988700564972 0 0.110350915912602 0.0942803268384664 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0.245549416820135 0
"whole" 0 0 0 0.0882807327300817 0.219987429289755 0 0.0205803663305207 0 0 0.239234449760766 0.0561482313307131 0.107181136120043 0 0 0 0.163132137030995
"year" 0.148257968865827 0 0.14903129657228 0.0441403663650408 0.0314267756128221 0 0.0205803663305207 0 0 0 0.0561482313307131 0.214362272240086 0.09000900090009 0 0 0.0543773790103317
"america" 0.148257968865827 0.225988700564972 0.0425803704492229 0.132421099095122 0 0 0 0.56710775047259 0.152905198776758 0 0.0561482313307131 0 0 0 0 0
"among" 0 0 0.0851607408984458 0.0441403663650408 0 0.14265335235378 0.0205803663305207 0.189035916824197 0 0 0.168444693992139 0 0 0 0 0.271886895051659
"believe" 0.0741289844329133 0 0.127741111347669 0 0.0314267756128221 0 0.0823214653220827 0 0 0 0.224592925322852 0.107181136120043 0 0 0 0
"citizens" 0.296515937731653 0 0.0425803704492229 0 0 0 0.0205803663305207 0 0 0.478468899521531 0 0 0 0 0.306936771025169 0.163132137030995
"future" 0 0 0.0212901852246115 0 0 0 0.185223296974686 0 0.152905198776758 0 0.224592925322852 0 0 0 0 0.108754758020663
"high" 0.0741289844329133 0.112994350282486 0.0212901852246115 0.0441403663650408 0.0314267756128221 0.14265335235378 0.102901831652603 0 0 0 0.168444693992139 0 0.09000900090009 0.140056022408964 0 0
"how" 0 0 0.127741111347669 0.0662105495475612 0.0942803268384664 0 0 0 0.152905198776758 0 0 0 0.09000900090009 0.140056022408964 0.122774708410068 0
"party" 0.0741289844329133 0 0.191611667021503 0 0 0.14265335235378 0.102901831652603 0 0 0.239234449760766 0 0 0 0 0 0
"question" 0 0 0.0212901852246115 0.220701831825204 0.0628535512256442 0 0.0205803663305207 0 0 0 0 0.214362272240086 0 0 0 0.0543773790103317
"tell" 0 0 0.106450926123057 0.220701831825204 0.0314267756128221 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"victory" 0.0741289844329133 0 0.0212901852246115 0.0220701831825204 0.0628535512256442 0.713266761768902 0.0823214653220827 0 0 0 0 0 0 0 0.122774708410068 0.0543773790103317
"countries" 0 0 0.0212901852246115 0 0 0 0.205803663305207 0.189035916824197 0 0 0.0561482313307131 0.107181136120043 0 0 0.0613873542050338 0.0543773790103317
"feel" 0 0 0 0 0.0628535512256442 0.285306704707561 0.164642930644165 0 0 0 0 0 0.27002700270027 0.140056022408964 0 0
"general" 0 0 0.0425803704492229 0.0220701831825204 0.0314267756128221 0 0.0411607326610414 0 0.305810397553517 0 0.112296462661426 0 0.36003600360036 0 0 0.108754758020663
"kind" 0 0 0 0.154491282277643 0.0628535512256442 0.14265335235378 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0.108754758020663
"little" 0.148257968865827 0.338983050847458 0.0851607408984458 0.0662105495475612 0.0314267756128221 0.14265335235378 0 0 0 0 0 0.107181136120043 0 0 0.0613873542050338 0
"m" 0 0 0.0212901852246115 0.331052747737806 0 0 0 0 0 0 0 0 0 0 0 0
"might" 0 0 0 0 0.157133878064111 0.14265335235378 0.185223296974686 0.189035916824197 0 0 0 0 0 0 0 0
"nothing" 0 0 0.0425803704492229 0.0662105495475612 0.0314267756128221 0.14265335235378 0.102901831652603 0.189035916824197 0 0 0 0 0 0 0.122774708410068 0.0543773790103317
"place" 0.0741289844329133 0 0.0851607408984458 0.0441403663650408 0 0 0.061741098991562 0 0 0 0.0561482313307131 0 0.09000900090009 0 0.122774708410068 0.108754758020663
"political" 0 0 0 0 0 0.14265335235378 0.0205803663305207 0.189035916824197 0 0.239234449760766 0.393037619314992 0 0 0.280112044817927 0.0613873542050338 0.108754758020663
