"Dostoevsky_BednieLyudi" "Dostoevsky_Besy" "Dostoevsky_PrestuplenieINakazanie" "Dostoevsky_UnijennieIOskorblennie" "Goncharov_Oblomov" "Goncharov_Obryv" "Goncharov_ObyknovennayaIstoriya" "Tolstoy_AnnaKarenina" "Tolstoy_SemeynoeShastye" "Tolstoy_VoinaIMir" "Tolstoy_Voskresenie" "Turgenev_DvoryanskoeGnezdo" "Turgenev_Dym" "Turgenev_OtsyIDeti"
"париже" 0 0.0028526736683957 0.00173061280999602 0.00501006187426415 0.00268647494190498 0.00130402465475947 0.00215245864588827 0.000619350363403826 0 0.00396708044517856 0 0.0126350369574831 0.0100648174242119 0.00363378695107106
"плечу" 0.00238481350758371 0.00142633683419785 0.00230748374666136 0.00250503093713207 0.00470133114833371 0.00608544838887754 0.00215245864588827 0.000929025545105739 0 0.00306547125309252 0.00145404843435335 0.00210583949291385 0.00402592696968477 0.00363378695107106
"поверил" 0 0.00618079294819069 0.00461496749332272 0.00501006187426415 0.00335809367738122 0.000869349769839648 0.00107622932294413 0.00278707663531722 0.00723929489267745 0.00180321838417207 0.00218107265153002 0.00210583949291385 0.00201296348484238 0
"поверьте" 0.00953925403033483 0.00855802100518711 0.00230748374666136 0.00417505156188679 0.00134323747095249 0.000434674884919824 0.00538114661472066 0.000619350363403826 0 0.00144257470733766 0 0.0168467159433108 0.00402592696968477 0.00363378695107106
"подите" 0 0.00190178244559714 0.0028843546833267 0.000835010312377358 0.00268647494190498 0.00999752235315596 0.00215245864588827 0.00123870072680765 0.00361964744633873 0.0025245057378409 0.00145404843435335 0 0.00201296348484238 0
"подлец" 0 0.00808257539378783 0.0149986443532988 0.0108551340609057 0 0 0.00107622932294413 0.000929025545105739 0 0 0 0 0.00201296348484238 0
"поедет" 0 0.00142633683419785 0.00057687093666534 0.00250503093713207 0.00738780609023869 0.0017386995396793 0.00215245864588827 0.00681285399744208 0 0.00144257470733766 0.00363512108588337 0 0 0.00363378695107106
"позиции" 0 0.000475445611399284 0 0 0 0.000434674884919824 0.00107622932294413 0 0 0.0102783447897808 0 0 0 0.00181689347553553
"полтора" 0.00238481350758371 0.00142633683419785 0.0109605477966415 0.00835010312377358 0.00335809367738122 0.000434674884919824 0.00860983458355306 0.000929025545105739 0 0.00162289654575486 0 0.00210583949291385 0 0.00181689347553553
"похож" 0.00476962701516741 0.00332811927979499 0.00230748374666136 0.00668008249901886 0.00268647494190498 0.00217337442459912 0.0064573759376648 0.00154837590850956 0.00723929489267745 0.0025245057378409 0.000727024217176674 0.00210583949291385 0.00201296348484238 0.00181689347553553
"проходили" 0.00715444052275112 0.000950891222798568 0.0028843546833267 0.000835010312377358 0.00268647494190498 0.00304272419443877 0 0.00185805109021148 0.00361964744633873 0.00414740228359576 0.0029080968687067 0.00210583949291385 0.00402592696968477 0.00363378695107106
"прошедшее" 0.00476962701516741 0.000475445611399284 0 0.00334004124950943 0.00671618735476245 0.000434674884919824 0.00215245864588827 0.00433545254382678 0.0180982372316936 0.00216386206100648 0.00145404843435335 0.00631751847874155 0.00805185393936954 0.00181689347553553
"русским" 0 0.00380356489119427 0 0 0.000671618735476245 0.000434674884919824 0 0.00185805109021148 0 0.00667190802143666 0.000727024217176674 0.0042116789858277 0.00805185393936954 0.00181689347553553
"секунд" 0 0.00713168417098926 0.00461496749332272 0 0 0 0.00215245864588827 0.00340642699872104 0 0.00396708044517856 0.00145404843435335 0 0 0.00181689347553553
"скажешь" 0 0.00142633683419785 0.00115374187333068 0.00334004124950943 0.00537294988380996 0.00521609861903789 0.0107622932294413 0.00340642699872104 0.00361964744633873 0.00144257470733766 0 0.0042116789858277 0 0
"служба" 0 0.000475445611399284 0.00230748374666136 0.000835010312377358 0.00335809367738122 0.0017386995396793 0.0096860639064972 0.00309675181701913 0.00723929489267745 0.00324579309150973 0.00436214530306004 0.00210583949291385 0 0
"смеялись" 0.00476962701516741 0.00237722805699642 0.00403809655665738 0.00417505156188679 0.000671618735476245 0.00130402465475947 0.00430491729177653 0.00216772627191339 0.0108589423390162 0.00378675860676135 0.00145404843435335 0 0.00201296348484238 0
"состояния" 0 0.000950891222798568 0.00173061280999602 0 0.00134323747095249 0.000869349769839648 0.0032286879688324 0.00495480290723061 0 0.00414740228359576 0.00436214530306004 0.00210583949291385 0.00402592696968477 0.00181689347553553
"старое" 0.0143088810455022 0.00142633683419785 0.00173061280999602 0.00417505156188679 0.00201485620642873 0.00347739907935859 0.00107622932294413 0.000619350363403826 0.0217178846780324 0.00270482757625811 0.0029080968687067 0 0.00805185393936954 0.00181689347553553
"счастьем" 0 0 0.00173061280999602 0.00250503093713207 0.00470133114833371 0.00478142373411807 0.00860983458355306 0.00402577736212487 0.00361964744633873 0.00162289654575486 0.000727024217176674 0.0084233579716554 0 0.00181689347553553
"туман" 0.00953925403033483 0.0028526736683957 0.00230748374666136 0 0.00335809367738122 0.00347739907935859 0.00215245864588827 0.00185805109021148 0.00361964744633873 0.00324579309150973 0.00363512108588337 0.00210583949291385 0.00201296348484238 0
"убеждения" 0 0.00570534733679141 0.00403809655665738 0.00167002062475472 0.00134323747095249 0.00347739907935859 0.0032286879688324 0.00123870072680765 0.00361964744633873 0.00198354022258928 0.00145404843435335 0.0084233579716554 0.0100648174242119 0
"уважения" 0.00715444052275112 0.00190178244559714 0.00230748374666136 0.00334004124950943 0.00201485620642873 0.00260804930951895 0.00107622932294413 0.00216772627191339 0 0.00270482757625811 0.0029080968687067 0.00210583949291385 0.0100648174242119 0.00726757390214212
"упреком" 0 0 0 0.00668008249901886 0.0100742810321437 0.00347739907935859 0.0107622932294413 0.00185805109021148 0 0.00234418389942369 0 0.00210583949291385 0 0
"усилие" 0 0 0.00057687093666534 0.00167002062475472 0 0.00130402465475947 0.00215245864588827 0.00650317881574017 0.00361964744633873 0.00360643676834414 0.00581619373741339 0.00210583949291385 0.00201296348484238 0.00181689347553553
"уходить" 0 0.00332811927979499 0.00634558030331874 0.00918511343615094 0.00201485620642873 0.00130402465475947 0.0032286879688324 0.00278707663531722 0 0.00108193103050324 0.00508916952023672 0.00210583949291385 0 0
"уходя" 0.00238481350758371 0.00237722805699642 0.00346122561999204 0.00668008249901886 0.00470133114833371 0.00652012327379736 0.00107622932294413 0.000929025545105739 0.00361964744633873 0.000721287353668828 0.00363512108588337 0.00631751847874155 0 0.00363378695107106
"форме" 0 0.00142633683419785 0.00519183842998806 0.00167002062475472 0.000671618735476245 0.000869349769839648 0.00215245864588827 0.00123870072680765 0.00723929489267745 0.0050490114756818 0.00581619373741339 0 0 0
"целовать" 0 0.00332811927979499 0.00057687093666534 0.00501006187426415 0.000671618735476245 0.00391207396427842 0.00107622932294413 0.00371610218042295 0.0108589423390162 0.00288514941467531 0.00145404843435335 0.0042116789858277 0 0.00181689347553553
"чужих" 0.0143088810455022 0.00427901050259356 0.00173061280999602 0.00167002062475472 0.00134323747095249 0.00434674884919824 0.00753360526060893 0.00216772627191339 0 0.00162289654575486 0.00145404843435335 0.00210583949291385 0.00201296348484238 0.00363378695107106
"щеку" 0 0.00237722805699642 0.00115374187333068 0 0.00537294988380996 0.00565077350395771 0.00430491729177653 0.000929025545105739 0.00723929489267745 0.00198354022258928 0.00436214530306004 0.0042116789858277 0 0.00908446737767765
"эй" 0 0.00190178244559714 0.0086530640499801 0 0.00805942482571494 0.000434674884919824 0.00107622932294413 0.000929025545105739 0 0.00414740228359576 0.000727024217176674 0 0 0.00181689347553553
"явилась" 0.00238481350758371 0.00522990172539212 0.0057687093666534 0.00250503093713207 0.00470133114833371 0.00565077350395771 0.0032286879688324 0.000619350363403826 0 0.000721287353668828 0 0.00210583949291385 0.00201296348484238 0.00908446737767765
"empereur" 0 0 0 0 0 0 0 0 0 0.0108193103050324 0 0 0 0
"madame" 0 0.00713168417098926 0.00115374187333068 0.00167002062475472 0 0.000869349769839648 0.00107622932294413 0.00216772627191339 0 0.00342611492992693 0.000727024217176674 0.0105291974645692 0.0120777809090543 0
"александру" 0 0 0 0.00250503093713207 0 0 0.0398204849489329 0 0 0.00360643676834414 0 0 0 0
"блеском" 0 0.000950891222798568 0.00057687093666534 0.00167002062475472 0.00201485620642873 0.00434674884919824 0.00753360526060893 0.00433545254382678 0.00361964744633873 0.00216386206100648 0.00145404843435335 0.00210583949291385 0.00402592696968477 0.00545068042660659
"василиса" 0 0 0 0 0.00134323747095249 0.0230377689007507 0.0032286879688324 0 0 0.000360643676834414 0 0 0 0
"верочка" 0 0 0 0 0 0.0243417935555102 0 0 0 0 0.0029080968687067 0 0 0
"видать" 0 0 0.00115374187333068 0 0.00805942482571494 0.00782414792855684 0.0064573759376648 0.000929025545105739 0 0.00180321838417207 0.00145404843435335 0 0.00402592696968477 0.00908446737767765
"водки" 0 0.000475445611399284 0.0057687093666534 0 0.00805942482571494 0.0017386995396793 0.00430491729177653 0.00216772627191339 0 0.0025245057378409 0.00436214530306004 0.00210583949291385 0 0.00181689347553553
"глядит" 0.00476962701516741 0.000475445611399284 0.0028843546833267 0.00334004124950943 0.0107458997676199 0.00825882281347666 0.00538114661472066 0.000309675181701913 0 0 0.000727024217176674 0.0042116789858277 0.00603889045452715 0.00181689347553553
"гнева" 0 0.00427901050259356 0.00173061280999602 0.00417505156188679 0.00201485620642873 0.00217337442459912 0.00538114661472066 0.0024774014536153 0.00361964744633873 0.00342611492992693 0 0.00210583949291385 0.00201296348484238 0
"готовы" 0 0.0028526736683957 0.00115374187333068 0.00167002062475472 0.00134323747095249 0.00130402465475947 0.00430491729177653 0.00340642699872104 0.00723929489267745 0.00342611492992693 0.00363512108588337 0 0.00201296348484238 0.00545068042660659
"гр" 0 0 0.00057687093666534 0 0 0 0 0.00185805109021148 0 0.00955705743611197 0 0 0 0
"достоинством" 0 0.00665623855958998 0.00461496749332272 0.00417505156188679 0.00537294988380996 0.00391207396427842 0.00430491729177653 0.00123870072680765 0 0.000360643676834414 0.00145404843435335 0.0042116789858277 0.00201296348484238 0.00181689347553553
"дурное" 0.00715444052275112 0.000950891222798568 0.00115374187333068 0.00167002062475472 0 0.00130402465475947 0.00107622932294413 0.00309675181701913 0.00723929489267745 0.00396708044517856 0.00872429060612009 0 0.00201296348484238 0
"желать" 0 0.00190178244559714 0.00057687093666534 0.00167002062475472 0.00268647494190498 0.000869349769839648 0.00430491729177653 0.007122529179144 0.0144785897853549 0.00198354022258928 0.00145404843435335 0.0042116789858277 0.00201296348484238 0
"ипполит" 0 0 0 0 0 0 0 0.000309675181701913 0 0.0106389884666152 0 0 0 0
"карениной" 0 0 0 0 0 0 0 0.0185805109021148 0 0 0 0 0 0
"кой" 0.00715444052275112 0.00380356489119427 0.0109605477966415 0.0183702268723019 0.00134323747095249 0.000434674884919824 0 0 0 0.000180321838417207 0.000727024217176674 0.0042116789858277 0.00201296348484238 0
"лемм" 0 0 0 0 0 0 0 0 0 0 0 0.126350369574831 0 0
"марш" 0 0.00190178244559714 0.00057687093666534 0 0.000671618735476245 0.000434674884919824 0 0.000619350363403826 0 0.00811448272877432 0.00363512108588337 0 0.00201296348484238 0
"михаил" 0 0 0 0 0 0 0 0.00433545254382678 0 0.00685222985985387 0.00508916952023672 0.00210583949291385 0 0
"музыку" 0.00238481350758371 0.000950891222798568 0 0.00167002062475472 0.00537294988380996 0.00434674884919824 0.00215245864588827 0.00154837590850956 0.0180982372316936 0.00108193103050324 0 0.0231642344220524 0.00402592696968477 0.0109013608532132
"назвать" 0 0.00190178244559714 0.00173061280999602 0.00501006187426415 0.00268647494190498 0.00304272419443877 0.00753360526060893 0.00309675181701913 0.00361964744633873 0.00144257470733766 0.00145404843435335 0.00631751847874155 0.0100648174242119 0
"начинает" 0.00238481350758371 0.00380356489119427 0.00403809655665738 0.00417505156188679 0.00537294988380996 0.00130402465475947 0.00538114661472066 0.00340642699872104 0 0.00180321838417207 0 0 0.00201296348484238 0.00181689347553553
"недоумении" 0 0.00380356489119427 0.00922993498664544 0.00668008249901886 0.00201485620642873 0.00391207396427842 0.00753360526060893 0.00123870072680765 0 0.000540965515251621 0.00145404843435335 0 0 0
"обман" 0.00238481350758371 0.00427901050259356 0 0.000835010312377358 0.00335809367738122 0.00260804930951895 0.0032286879688324 0.00402577736212487 0.00361964744633873 0.00288514941467531 0.0029080968687067 0 0.00201296348484238 0
"объявила" 0.00476962701516741 0.00618079294819069 0.0028843546833267 0.00417505156188679 0 0.0017386995396793 0 0.0024774014536153 0 0.00108193103050324 0.00363512108588337 0.0210583949291385 0.00201296348484238 0.00181689347553553
"отдам" 0.0190785080606697 0.00427901050259356 0.00173061280999602 0.00417505156188679 0.00268647494190498 0.00347739907935859 0.0032286879688324 0.000929025545105739 0.00361964744633873 0.00180321838417207 0.00436214530306004 0 0 0
"подойдя" 0 0.000475445611399284 0.00057687093666534 0.000835010312377358 0.00201485620642873 0.000869349769839648 0 0.00464512772552869 0 0.00414740228359576 0.00654321795459007 0.00210583949291385 0.00402592696968477 0.00363378695107106
"пожар" 0.00238481350758371 0.0118861402849821 0.00230748374666136 0 0.000671618735476245 0.00130402465475947 0.0032286879688324 0.000309675181701913 0 0.00342611492992693 0.00218107265153002 0 0 0
"посреди" 0.00476962701516741 0.00332811927979499 0.0028843546833267 0.00334004124950943 0.00134323747095249 0.00130402465475947 0.00215245864588827 0.00123870072680765 0.00361964744633873 0.00342611492992693 0.000727024217176674 0.00631751847874155 0.0100648174242119 0.00363378695107106
"поцелуй" 0 0.000475445611399284 0.00173061280999602 0.000835010312377358 0.00470133114833371 0.00869349769839648 0.00538114661472066 0.000309675181701913 0.0144785897853549 0.00162289654575486 0.00145404843435335 0.0042116789858277 0.00201296348484238 0.00726757390214212
"поэт" 0 0.00380356489119427 0 0.0133601649980377 0.00335809367738122 0.00217337442459912 0.0129147518753296 0.00123870072680765 0 0.000721287353668828 0.000727024217176674 0.0084233579716554 0.00201296348484238 0
"правды" 0.00238481350758371 0.00190178244559714 0.00403809655665738 0 0.000671618735476245 0.00999752235315596 0.00107622932294413 0.00123870072680765 0 0.00180321838417207 0.00363512108588337 0.00210583949291385 0.00603889045452715 0
"примет" 0.00476962701516741 0.000950891222798568 0.00057687093666534 0.0100201237485283 0.00201485620642873 0.00391207396427842 0.0032286879688324 0.00309675181701913 0.00361964744633873 0.00162289654575486 0.00581619373741339 0 0 0
"приятель" 0 0.000950891222798568 0.00346122561999204 0.00501006187426415 0.00134323747095249 0.00130402465475947 0.00107622932294413 0.00371610218042295 0.00361964744633873 0.00126225286892045 0.000727024217176674 0.00210583949291385 0.0161037078787391 0.0181689347553553
"рассуждения" 0.00238481350758371 0.000475445611399284 0.00115374187333068 0.00250503093713207 0.000671618735476245 0 0 0.00216772627191339 0 0.00703255169827107 0.00363512108588337 0 0.00201296348484238 0
"револьвер" 0 0.0180669332331728 0.0103836768599761 0 0 0 0 0.00123870072680765 0 0 0 0 0 0
"роли" 0 0.0028526736683957 0.00057687093666534 0 0.00470133114833371 0.00825882281347666 0.00215245864588827 0.00154837590850956 0.00361964744633873 0.00288514941467531 0 0 0.00603889045452715 0
"сергеич" 0 0 0 0.0459255671807547 0 0.000434674884919824 0.00107622932294413 0 0.00361964744633873 0.000360643676834414 0 0 0 0
"следил" 0.00238481350758371 0.00142633683419785 0.00173061280999602 0.00334004124950943 0.00402971241285747 0.00695479815871719 0.00107622932294413 0.00216772627191339 0 0.0025245057378409 0.000727024217176674 0.0042116789858277 0.00201296348484238 0.00181689347553553
"собак" 0 0.00142633683419785 0.00057687093666534 0.000835010312377358 0.00201485620642873 0.00478142373411807 0 0.000929025545105739 0 0.00631126434460225 0.00145404843435335 0 0 0.00181689347553553
"собрались" 0.00238481350758371 0.00237722805699642 0.00173061280999602 0.000835010312377358 0.00470133114833371 0.00217337442459912 0.00107622932294413 0.00154837590850956 0 0.00378675860676135 0.00581619373741339 0.00210583949291385 0.00201296348484238 0.00181689347553553
"соображения" 0 0.000475445611399284 0.00057687093666534 0.00250503093713207 0.00201485620642873 0.00260804930951895 0.0032286879688324 0.00402577736212487 0 0.00468836779884738 0.000727024217176674 0 0.00402592696968477 0.00181689347553553
"стоявший" 0 0.00427901050259356 0.00173061280999602 0.000835010312377358 0 0.000434674884919824 0 0.00185805109021148 0 0.00540965515251621 0.00508916952023672 0.00210583949291385 0 0.00363378695107106
"участия" 0 0.00142633683419785 0.00173061280999602 0.00334004124950943 0.00335809367738122 0.00304272419443877 0.00215245864588827 0.00123870072680765 0 0.00468836779884738 0.00218107265153002 0 0.00603889045452715 0
"федорыч" 0 0 0 0 0 0 0.0538114661472066 0.000309675181701913 0 0 0 0.0189525554362246 0 0
"хозяйства" 0 0.000475445611399284 0 0 0.00268647494190498 0.00260804930951895 0.00430491729177653 0.010528956177865 0.00361964744633873 0.00144257470733766 0.000727024217176674 0.00210583949291385 0 0
"христа" 0.0143088810455022 0.00190178244559714 0.00173061280999602 0.000835010312377358 0 0.00391207396427842 0.00107622932294413 0.00464512772552869 0 0.00198354022258928 0.00654321795459007 0.00210583949291385 0 0
"чести" 0.00238481350758371 0.00570534733679141 0.0028843546833267 0 0.000671618735476245 0.00260804930951895 0 0.0024774014536153 0.00361964744633873 0.00324579309150973 0.000727024217176674 0.00210583949291385 0.00805185393936954 0.00363378695107106
"ah" 0 0 0 0 0 0.00217337442459912 0 0 0 0.00937673559769477 0 0 0.00201296348484238 0.00181689347553553
"tres" 0 0 0 0 0 0.0017386995396793 0 0.000929025545105739 0 0.00883577008244314 0 0.00210583949291385 0.00402592696968477 0
"брака" 0.00238481350758371 0.00380356489119427 0.00634558030331874 0.00918511343615094 0.000671618735476245 0.0017386995396793 0 0.00216772627191339 0 0.00198354022258928 0.00218107265153002 0.00210583949291385 0 0.00181689347553553
"виконт" 0 0.000475445611399284 0 0 0 0 0 0 0 0.010458666628198 0 0 0 0
"воображение" 0.00476962701516741 0 0 0.00167002062475472 0.0127607559740487 0.00738947304363701 0.00538114661472066 0.000929025545105739 0.00723929489267745 0.000901609192086035 0.000727024217176674 0.00210583949291385 0 0.00363378695107106
"воскликнула" 0 0.00475445611399284 0.0057687093666534 0.00250503093713207 0 0.00130402465475947 0.0032286879688324 0.000309675181701913 0 0.000360643676834414 0.000727024217176674 0.0315875923937078 0.0161037078787391 0.00545068042660659
"воспоминаний" 0.00476962701516741 0.000950891222798568 0 0.00417505156188679 0.00201485620642873 0.0017386995396793 0.00215245864588827 0.00371610218042295 0 0.00378675860676135 0.00218107265153002 0.00210583949291385 0.00201296348484238 0.00545068042660659
"вспыхнула" 0 0.00475445611399284 0.00519183842998806 0.0058450721866415 0.00268647494190498 0.00304272419443877 0.0032286879688324 0.00154837590850956 0 0.00108193103050324 0.00218107265153002 0.0042116789858277 0.00402592696968477 0.00181689347553553
"всякому" 0 0.00380356489119427 0.0028843546833267 0.00417505156188679 0 0.00391207396427842 0.0139909811982737 0.000619350363403826 0 0.00162289654575486 0.0029080968687067 0.00210583949291385 0.00201296348484238 0.00363378695107106
"высших" 0 0.00380356489119427 0.00057687093666534 0 0 0.000434674884919824 0 0.00185805109021148 0 0.00631126434460225 0.0029080968687067 0.0042116789858277 0.00201296348484238 0.00181689347553553
"достоинства" 0.00715444052275112 0.0028526736683957 0.00230748374666136 0.00167002062475472 0.00268647494190498 0.0017386995396793 0.00538114661472066 0.00278707663531722 0.00361964744633873 0.00234418389942369 0.0029080968687067 0 0 0.00726757390214212
"забыв" 0 0.00190178244559714 0.00346122561999204 0.00167002062475472 0.00134323747095249 0.0017386995396793 0 0.00433545254382678 0.00361964744633873 0.00360643676834414 0.0029080968687067 0.00210583949291385 0.00201296348484238 0
"замечание" 0 0.0028526736683957 0.00461496749332272 0.00250503093713207 0.00134323747095249 0.00217337442459912 0.00215245864588827 0.00402577736212487 0 0.00216386206100648 0.0029080968687067 0 0.00603889045452715 0.00181689347553553
"картина" 0.00476962701516741 0.00190178244559714 0.00115374187333068 0.00167002062475472 0.00201485620642873 0.00825882281347666 0.0032286879688324 0.00557415327063443 0.00361964744633873 0.000540965515251621 0.000727024217176674 0.00210583949291385 0 0
"красивый" 0 0.0028526736683957 0.00057687093666534 0.00167002062475472 0 0.000869349769839648 0 0.0024774014536153 0.00361964744633873 0.005229333314099 0.00508916952023672 0.00210583949291385 0.00201296348484238 0.00181689347553553
"круга" 0 0.000950891222798568 0 0.000835010312377358 0.00134323747095249 0.00347739907935859 0.00107622932294413 0.00805155472424973 0 0.00180321838417207 0.00508916952023672 0 0.00402592696968477 0
"лежало" 0 0.000950891222798568 0.0028843546833267 0.00167002062475472 0.0060445686192862 0.00304272419443877 0.00215245864588827 0.00154837590850956 0 0.00432772412201297 0.000727024217176674 0 0.00402592696968477 0
"мавра" 0 0 0 0.0242152990589434 0 0.00130402465475947 0 0 0 0.00432772412201297 0.00218107265153002 0 0 0
"молчит" 0.00238481350758371 0.00190178244559714 0.00173061280999602 0.00501006187426415 0.00537294988380996 0.00999752235315596 0.00753360526060893 0.000619350363403826 0 0 0.000727024217176674 0 0.00603889045452715 0.00181689347553553
"нашему" 0.00476962701516741 0.00522990172539212 0.00115374187333068 0.00334004124950943 0.00134323747095249 0.00130402465475947 0.00215245864588827 0.00216772627191339 0.00361964744633873 0.00288514941467531 0.0029080968687067 0 0.00805185393936954 0.00181689347553553
"невеста" 0 0.000950891222798568 0.00634558030331874 0.00417505156188679 0.00402971241285747 0.00434674884919824 0.0032286879688324 0.00185805109021148 0.00361964744633873 0.00108193103050324 0.000727024217176674 0 0.0161037078787391 0
"ожидать" 0.00238481350758371 0.00475445611399284 0.00346122561999204 0.00334004124950943 0.00134323747095249 0.000434674884919824 0.00430491729177653 0.000309675181701913 0.00723929489267745 0.00270482757625811 0.00218107265153002 0.0042116789858277 0.0140907443938967 0.00181689347553553
"откровенно" 0.0119240675379185 0.00427901050259356 0.00519183842998806 0.0141951753104151 0 0.00130402465475947 0.00215245864588827 0.00154837590850956 0.00361964744633873 0.000721287353668828 0 0 0.00603889045452715 0.00181689347553553
"подобного" 0.00715444052275112 0.00475445611399284 0.00461496749332272 0 0.00201485620642873 0.000434674884919824 0.0032286879688324 0.00123870072680765 0 0.00234418389942369 0.000727024217176674 0.0042116789858277 0.0181166713635815 0.00363378695107106
"позволил" 0 0.00427901050259356 0.00057687093666534 0.00417505156188679 0.00201485620642873 0.00130402465475947 0.00215245864588827 0.00185805109021148 0.00723929489267745 0.00378675860676135 0.00145404843435335 0 0.00603889045452715 0.00363378695107106
"поняв" 0 0 0.00173061280999602 0 0.00201485620642873 0.000434674884919824 0 0.00805155472424973 0 0.00378675860676135 0.00363512108588337 0 0 0
"понятие" 0 0.00332811927979499 0.00173061280999602 0 0.00201485620642873 0.0017386995396793 0.00107622932294413 0.00154837590850956 0.00361964744633873 0.00558997699093342 0.00218107265153002 0 0 0.00181689347553553
"поступка" 0.00238481350758371 0.00142633683419785 0 0.00417505156188679 0.00201485620642873 0.000869349769839648 0 0.000929025545105739 0 0.00613094250618504 0.00581619373741339 0 0 0
"расскажу" 0.00715444052275112 0.000950891222798568 0.0057687093666534 0.0141951753104151 0.00268647494190498 0.00434674884919824 0.00107622932294413 0.000929025545105739 0 0.000721287353668828 0 0 0.00201296348484238 0.00726757390214212
"ребята" 0 0 0.00115374187333068 0 0.000671618735476245 0.000434674884919824 0.00107622932294413 0.0024774014536153 0 0.00703255169827107 0.0029080968687067 0.00210583949291385 0 0.00363378695107106
"самих" 0.0119240675379185 0.00190178244559714 0.0028843546833267 0.00501006187426415 0.00201485620642873 0.00434674884919824 0.00430491729177653 0.00185805109021148 0 0.00162289654575486 0.00218107265153002 0 0.00201296348484238 0.00545068042660659
"свадьбы" 0.00476962701516741 0.000950891222798568 0 0.00334004124950943 0.00268647494190498 0.00782414792855684 0.0032286879688324 0.00309675181701913 0.0108589423390162 0.00144257470733766 0 0.0042116789858277 0 0.00545068042660659
"секунду" 0 0.00237722805699642 0.00057687093666534 0.00167002062475472 0 0.000869349769839648 0.0032286879688324 0.00371610218042295 0.00361964744633873 0.00577029882935062 0 0 0.00201296348484238 0
"следующее" 0 0.000950891222798568 0.00057687093666534 0 0 0.00130402465475947 0.0032286879688324 0.0024774014536153 0 0.00360643676834414 0.00654321795459007 0.00631751847874155 0.0120777809090543 0.00726757390214212
"сознания" 0 0.00237722805699642 0.00115374187333068 0 0.00268647494190498 0.00260804930951895 0.00215245864588827 0.00216772627191339 0 0.00396708044517856 0.00727024217176674 0 0 0.00181689347553553
"сомнение" 0 0.000950891222798568 0.00230748374666136 0 0.00134323747095249 0.0017386995396793 0.00753360526060893 0.007122529179144 0 0.00288514941467531 0.000727024217176674 0 0 0
"спокоен" 0.00238481350758371 0.00475445611399284 0.0028843546833267 0.000835010312377358 0 0.000434674884919824 0 0.00619350363403826 0.0144785897853549 0.0025245057378409 0.00145404843435335 0 0.00201296348484238 0
"становился" 0.00238481350758371 0.00475445611399284 0.00519183842998806 0.00417505156188679 0.00268647494190498 0.00260804930951895 0.00215245864588827 0.00216772627191339 0.00361964744633873 0.00162289654575486 0 0.00631751847874155 0.00402592696968477 0
"сцену" 0 0.00427901050259356 0.00403809655665738 0.00417505156188679 0.00201485620642873 0.00738947304363701 0.00430491729177653 0.00154837590850956 0 0.000540965515251621 0.000727024217176674 0.0042116789858277 0.00201296348484238 0.00363378695107106
"текста" 0 0 0.00057687093666534 0 0 0 0 0.00929025545105739 0 0.0050490114756818 0 0 0 0
"триста" 0.00238481350758371 0.00618079294819069 0.00173061280999602 0.000835010312377358 0.0100742810321437 0.00652012327379736 0.00215245864588827 0.000929025545105739 0 0.000360643676834414 0.000727024217176674 0.00210583949291385 0.00402592696968477 0
"узнаю" 0.00238481350758371 0.00332811927979499 0.00403809655665738 0.00334004124950943 0.00268647494190498 0.00304272419443877 0.00107622932294413 0.00278707663531722 0.00723929489267745 0.00144257470733766 0.00363512108588337 0.00210583949291385 0.00201296348484238 0.00363378695107106
"умрет" 0.00238481350758371 0.00142633683419785 0.00749932217664942 0.00668008249901886 0.00134323747095249 0.00347739907935859 0.00430491729177653 0.00216772627191339 0 0.00216386206100648 0.000727024217176674 0 0 0
"устал" 0.00715444052275112 0.00380356489119427 0.0057687093666534 0.00334004124950943 0.00134323747095249 0.00391207396427842 0.00430491729177653 0.00309675181701913 0 0.000901609192086035 0.0029080968687067 0 0 0
"dieu" 0 0.00713168417098926 0 0 0.00201485620642873 0.00130402465475947 0 0 0 0.00613094250618504 0.000727024217176674 0 0.00402592696968477 0
"etre" 0 0 0 0 0 0.000869349769839648 0 0.000619350363403826 0 0.00973737927452918 0 0 0 0
"брал" 0.00953925403033483 0.00237722805699642 0.00173061280999602 0.00250503093713207 0.00335809367738122 0.00391207396427842 0 0.0024774014536153 0 0.00216386206100648 0.0029080968687067 0.00210583949291385 0.00603889045452715 0.00181689347553553
"ведет" 0.00476962701516741 0.00142633683419785 0.00230748374666136 0.00167002062475472 0.00134323747095249 0.00304272419443877 0.0064573759376648 0.0024774014536153 0 0.00324579309150973 0.00145404843435335 0.00210583949291385 0.00201296348484238 0.00363378695107106
"велено" 0 0.00332811927979499 0 0 0.00201485620642873 0.000869349769839648 0.00107622932294413 0.00154837590850956 0 0.00649158618301945 0.0029080968687067 0 0 0
"вернуться" 0 0.000475445611399284 0 0 0 0.00130402465475947 0 0.00464512772552869 0.0144785897853549 0.00270482757625811 0.00218107265153002 0.0189525554362246 0.0100648174242119 0.00545068042660659
"встречи" 0 0.00332811927979499 0.0028843546833267 0.00417505156188679 0.00134323747095249 0.00391207396427842 0.00107622932294413 0.00216772627191339 0 0.00288514941467531 0.000727024217176674 0 0.00603889045452715 0.00363378695107106
"генералов" 0.00238481350758371 0 0 0 0 0.000434674884919824 0 0 0 0.00901609192086035 0.000727024217176674 0.00210583949291385 0.00805185393936954 0
